date,close,high,low,open,volume
1999-03-10,43.02705001831055,43.10604705016791,42.36874141949919,43.079714706215455,5232000
1999-03-11,43.23771667480469,43.59320338315418,42.39508151427256,43.34304606987121,9688600
1999-03-12,42.184410095214844,43.10604202613402,41.84208966373058,43.07970968525061,8743600
1999-03-15,43.39570999145508,43.44837468804665,42.05276022837,42.50041014939836,6369000
1999-03-16,43.76435089111328,43.948677278741314,43.1060423638703,43.58002450348525,4905800
1999-03-17,43.4483757019043,43.81702858664772,43.316713957353066,43.76436388882723,3965000
1999-03-18,44.291019439697266,44.31735179370422,43.38255322645734,43.39571940346082,4848400
1999-03-19,43.15872573852539,44.87032865066947,43.13239338603086,44.87032865066947,7160400
1999-03-22,42.6320686340332,43.44837136884174,42.55307159518076,43.343041983705156,5024800
1999-03-23,41.13113021850586,42.55307710186009,41.05213316943062,42.39508300370962,10962400
1999-03-24,42.5267333984375,42.55306574109907,40.86779581075851,41.49977203463622,8447000
1999-03-25,44.08034133911133,44.08034133911133,42.90196901239374,43.185041694230925,8133800
1999-03-26,43.60636520385742,44.2120091650221,43.422038780894255,43.7116945884078,8256200
1999-03-29,45.18629837036133,45.212630712069,43.869681284977844,44.133004702054535,5113800
1999-03-30,44.870304107666016,45.5022802218585,44.68597774102655,45.13362748857955,4940600
1999-03-31,44.21201705932617,45.66029635549231,44.08035530512925,45.60763165381354,8256600
1999-04-01,45.13364028930664,45.55495781826166,44.396334613635354,45.50229312714229,8715800
1999-04-05,46.76624298095703,46.832073841009056,45.58128750002062,45.86436019824432,5697200
1999-04-06,46.8584098815918,47.371890630505,46.318596786580486,46.713581978052176,7522400
1999-04-07,46.371253967285156,47.39821529875825,45.3706249776447,47.292885931427676,11923600
1999-04-08,46.73991012573242,46.96373504746128,45.344295907893645,46.292260282274704,7952400
1999-04-09,47.02957534790039,47.134904743976314,46.52926071653975,46.660922461634655,4946800
1999-04-12,46.713584899902344,47.02957307284419,45.870949772057436,45.92361446754774,10934000
1999-04-13,46.081600189208984,47.10856156485421,45.712947387695316,47.00323219299317,9962200
1999-04-14,44.501651763916016,46.713568182950894,44.24491146527804,46.66090350630721,21253800
1999-04-15,45.10731506347656,45.17972902519551,43.07972413534598,44.65966511830487,17650600
1999-04-16,43.79069137573242,45.001979291116484,43.55370026185293,45.001979291116484,17274000
1999-04-19,41.73678970336914,44.44902272510228,41.29572268284458,44.08036969302205,19460600
1999-04-20,42.68473815917969,43.02705869962962,41.15746190178769,41.55244714076838,17413600
1999-04-21,44.79130935668945,44.81764169611137,42.500395826982235,43.079707294264516,10940400
1999-04-22,46.00261306762695,46.134274810808485,44.91640368637932,45.21264260853776,13630600
1999-04-23,46.608253479003906,46.950573984781904,45.29163614908854,45.765618387858076,7064400
1999-04-26,47.68130874633789,48.030212427624086,46.77284255732855,46.92425358883011,5421000
1999-04-27,46.95058822631836,48.267205955603785,46.351527159493486,48.030214764332406,16482800
1999-04-28,45.344322204589844,46.71360487278884,45.140246422310184,46.55561071876588,7676800
1999-04-29,44.97563552856445,45.396952957403464,44.02767131367668,45.13362956437908,19148200
1999-04-30,45.26530456542969,45.844616200356654,43.659031395859465,45.60762507697744,15295200
1999-05-03,45.0283088684082,45.3179646564506,44.27125396784286,45.13363824587817,11109800
1999-05-04,44.317352294921875,45.81829649029356,44.05402875187421,45.10732292406487,15428400
1999-05-05,45.66029739379883,45.66029739379883,43.00072989854296,44.34367982188998,12642600
1999-05-06,44.001365661621094,45.63397168856335,43.5800479772489,45.23898635946442,15173400
1999-05-07,44.63331985473633,44.76498156522228,43.4483644603628,44.39632877586162,16430400
1999-05-10,45.080963134765625,45.383785024981634,44.39632233949465,44.92296910508771,10604200
