date,close,high,low,open,volume
2001-08-27,21.856182098388672,21.89870515236724,21.81876274520347,21.89870515236724,44700
2001-08-28,21.60614776611328,21.728609291790708,21.56532595989357,21.703096636148818,319800
2001-08-29,21.507495880126953,21.669077965621522,21.481981280109334,21.66057374777921,128400
2001-08-30,21.201343536376953,21.260875022752565,21.141813996492523,21.260875022752565,36900
2001-08-31,21.252365112304688,21.2863819831304,21.158816771043316,21.19283364186903,1656900
2001-09-04,20.767616271972656,21.005738253337203,20.767616271972656,20.801633141741704,570000
2001-09-05,20.64005470275879,20.759115714431918,20.580523223676753,20.69958423534988,31500
2001-09-06,20.17231559753418,20.32539349045655,20.17231559753418,20.32539349045655,284700
2001-09-07,20.053253173828125,20.138297306810777,19.985219424634707,20.138297306810777,99900
2001-09-10,19.823637008666992,19.83214317450705,19.491968561073296,19.61102957845056,1438200
2001-09-17,18.956193923950195,19.03273189392382,18.72657612104745,18.75208877770533,170400
2001-09-18,18.803110122680664,18.92217110844755,18.70956373467781,18.786101688498327,991500
2001-09-19,18.752092361450195,18.9817102082356,18.513970294153573,18.9817102082356,435600
2001-09-20,17.9356746673584,18.250334704412708,17.9356746673584,18.250334704412708,123000
2001-09-21,17.43391227722168,17.603998571107496,16.668521034999614,16.668521034999614,110100
2001-09-24,18.241832733154297,18.2758496177881,17.91866843615027,18.029223311210128,139500
2001-09-25,18.45443344116211,18.590502861938614,18.29284942246645,18.43742306038583,151500
2001-09-26,18.547990798950195,18.6160265228198,18.488461243744513,18.6160265228198,138600
2001-09-27,18.84053611755371,18.84563981750714,18.513969394217845,18.547986274609194,662400
2001-09-28,19.207923889160156,19.247044467946072,18.995314502203797,19.032733847739692,663900
2001-10-01,19.104169845581055,19.104169845581055,18.876253255061727,18.91367260015352,432900
2001-10-02,19.171619415283203,19.171619415283203,18.907594575937676,18.907594575937676,309900
2001-10-03,19.36751365661621,19.4509779677314,18.82242831145691,18.82242831145691,398700
2001-10-04,19.573619842529297,19.67411970075856,19.350477212878523,19.53784887175038,578400
2001-10-05,19.60428237915039,19.691154183644105,19.469713345674705,19.573620710249894,274200
2001-10-08,19.48675537109375,19.631545023392214,19.3504864265731,19.37262935030865,127800
2001-10-09,19.435653686523438,19.648577801985187,19.410103260517438,19.58044138326331,2442600
2001-10-10,19.827421188354492,19.861490352564026,19.67411677221154,19.67411677221154,84600
2001-10-11,19.963701248168945,20.089751560978275,19.8444639916101,20.04035446644689,197400
2001-10-12,19.938146591186523,19.938146591186523,19.725222546253377,19.725222546253377,83400
2001-10-15,19.623022079467773,19.759292930757685,19.61450332372588,19.67412291768698,192600
2001-10-16,19.895559310913086,19.895559310913082,19.725219323052226,19.810389316982654,361800
2001-10-17,19.912601470947266,20.270313259822306,19.912601470947266,20.270313259822306,224700
2001-10-18,19.750778198242188,19.861498642048268,19.58895496147902,19.810395849091183,260700
2001-10-19,19.554885864257812,19.5719194771588,19.37773278121785,19.486749463281814,258000
2001-10-22,19.69115447998047,19.69115447998047,19.418612805780494,19.418612805780494,393000
2001-10-23,19.84786033630371,19.980723630670113,19.84786033630371,19.912589207724643,159300
2001-10-24,20.047164916992188,20.0999695074715,19.94666504021425,20.01480144197973,161100
2001-10-25,20.018205642700195,20.048867313829206,19.716706032733374,19.801876041843776,63900
2001-10-26,20.14766502380371,20.14766502380371,19.946665267952945,19.946665267952945,169500
2001-10-29,19.726926803588867,20.115300177944675,19.726926803588867,20.099968367528028,595500
2001-10-30,19.5037841796875,19.657088638519724,19.42883472667603,19.605987802032967,260100
2001-10-31,19.55829429626465,19.801878091322493,19.531040124453167,19.742258493963053,783000
2001-11-01,19.970510482788086,19.970510482788086,19.708187424540373,19.82742464664249,810300
2001-11-02,19.968807220458984,19.977324025862394,19.817204575409043,19.92622124407013,908700
2001-11-05,20.168106079101562,20.212393863404706,19.99776604793922,19.99776604793922,168600
2001-11-06,20.377622604370117,20.41509733318364,20.117005203243075,20.18513965608797,651300
2001-11-07,20.193649291992188,20.25326691706144,20.06589528890098,20.082928896063624,352200
2001-11-08,20.338443756103516,20.520706143284386,20.321410143200712,20.321410143200712,989400
2001-11-09,20.30436897277832,20.32651383093262,20.142547761061348,20.151064564342697,970200
2001-11-12,20.031837463378906,20.062497190893144,19.887049785263933,20.01480384823271,512700
2001-11-13,20.215803146362305,20.23964981712679,20.139149930650603,20.151074240718977,298800
2001-11-14,20.236234664916992,20.333328961365428,20.202167448310565,20.30437104750136,152400
2001-11-15,20.323108673095703,20.335031029441435,20.217497571110314,20.227718126100612,4697400
2001-11-16,20.437240600585938,20.48834339046679,20.362293091047533,20.440648103035365,659700
2001-11-19,20.539447784423828,20.684235473619857,20.510489856710134,20.64505893553422,432900
2001-11-20,20.39806365966797,20.534334514326964,20.39806365966797,20.525817707746533,358800
2001-11-21,20.34525489807129,20.406578238000836,20.268603647217144,20.406578238000836,143100
2001-11-23,20.40997886657715,20.40997886657715,20.338436936624564,20.338436936624564,228300
2001-11-26,20.607582092285156,20.645056824391638,20.50537845466495,20.59395403089541,360300
2001-11-27,20.447458267211914,20.484932991368098,20.27371270492953,20.4832292403843,443700
2001-11-28,20.091455459594727,20.231133835300763,20.082938651876145,20.099972267313312,534000
2001-11-29,20.135732650756836,20.202165275491502,20.07781877862907,20.176614865784725,1168500
2001-11-30,20.212392807006836,20.2788254546755,20.168105025018388,20.168105025018388,1092600
2001-12-03,20.040355682373047,20.086347226255832,19.939855786434542,19.98073607579011,541500
2001-12-04,20.324817657470703,20.324817657470703,20.13403846372635,20.13403846372635,1386300
2001-12-05,20.81368064880371,20.849451611483794,20.57180071309216,20.585426818222064,524400
2001-12-06,20.878416061401367,20.914187035286087,20.752365777295992,20.78132369648169,508200
2001-12-07,20.563291549682617,20.68593433890086,20.527518624340978,20.628020446525795,5501100
2001-12-10,20.168106079101562,20.3128937410291,20.142555659238834,20.168106079101562,564000
2001-12-11,20.2089900970459,20.326525559012982,20.203880791877626,20.236244273145704,1061100
2001-12-12,20.29245376586914,20.355478918154844,20.151073598392934,20.355478918154844,447900
2001-12-13,19.81209373474121,19.97221122339961,19.769509711028157,19.92962719968656,728100
2001-12-14,19.926219940185547,19.961990910413533,19.859789252260246,19.92962744187266,874800
2001-12-17,20.162994384765625,20.24475688825751,20.006282432396546,20.01479923800788,678300
2001-12-18,20.21750259399414,20.304376358309028,20.171511059797325,20.244758713654203,908400
2001-12-19,20.006282806396484,20.040350029478663,19.890451128922052,19.92962960508969,772500
2001-12-20,19.9091854095459,19.980727346692525,19.85297333053881,19.92962651997967,1377600
2001-12-21,20.009689331054688,20.009689331054688,19.921113766989695,19.946664185542446,901200
2001-12-24,19.935029983520508,19.96912100646887,19.841277719678757,19.841277719678757,291300
2001-12-26,19.917985916137695,20.008328303941102,19.77309710736869,19.77309710736869,499500
2001-12-27,20.182188034057617,20.21627904726406,20.088435797006714,20.114004056911543,418500
2001-12-28,20.342422485351562,20.366287761199427,20.28446813843607,20.301513649336723,1309200
2001-12-31,20.335609436035156,20.439589417773433,20.335609436035156,20.357769775838673,717300
2002-01-02,20.44810676574707,20.44810676574707,20.277647760426703,20.429356314176502,1215900
2002-01-03,20.632204055786133,20.632204055786133,20.454927213631326,20.471972726211504,971400
2002-01-04,20.76856803894043,20.8077719336772,20.62538223620502,20.795841246499506,377400
2002-01-07,20.492416381835938,20.650940728455932,20.458325376205757,20.57934883633945,387900
2002-01-08,20.258899688720703,20.345832183673956,20.190715695001536,20.2162839611211,532500
2002-01-09,20.04582977294922,20.294698557091714,20.045829772949222,20.253787764856153,1169100
2002-01-10,20.093549728393555,20.136165447882277,20.02877758017862,20.095254669290433,539400
2002-01-11,19.979341506958008,20.171958838409658,19.960591060943553,20.122525312353446,697200
2002-01-14,19.7799072265625,19.943546425792402,19.73217863910383,19.86683969770764,537600
2002-01-15,19.76457405090332,19.892417345021105,19.62820604982608,19.858324369384867,887100
